municipio,cve_mun,estado,anio,feminicidios,municipio_texto,mun_id_nombre
Xochitlán De Vicente Suárez,21202,Puebla,2018,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2019,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2020,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2021,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2022,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2023,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2024,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2025,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán Todos Santos,21203,Puebla,2015,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2016,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2017,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2018,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2019,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2020,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2021,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2022,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2023,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2024,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Xochitlán Todos Santos,21203,Puebla,2025,0,Xochitlán Todos Santos,21203 – Xochitlán Todos Santos
Yaonáhuac,21204,Puebla,2015,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2016,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2017,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2018,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2019,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2020,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2021,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2022,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2023,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2024,0,Yaonáhuac,21204 – Yaonáhuac
Yaonáhuac,21204,Puebla,2025,0,Yaonáhuac,21204 – Yaonáhuac
Yehualtepec,21205,Puebla,2015,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2016,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2017,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2018,1,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2019,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2020,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2021,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2022,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2023,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2024,0,Yehualtepec,21205 – Yehualtepec
Yehualtepec,21205,Puebla,2025,0,Yehualtepec,21205 – Yehualtepec
Zacapala,21206,Puebla,2015,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2016,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2017,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2018,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2019,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2020,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2021,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2022,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2023,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2024,0,Zacapala,21206 – Zacapala
Zacapala,21206,Puebla,2025,0,Zacapala,21206 – Zacapala
Zacapoaxtla,21207,Puebla,2015,0,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2016,0,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2017,1,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2018,0,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2019,1,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2020,1,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2021,0,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2022,0,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2023,0,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2024,1,Zacapoaxtla,21207 – Zacapoaxtla
Zacapoaxtla,21207,Puebla,2025,0,Zacapoaxtla,21207 – Zacapoaxtla
Zacatlán,21208,Puebla,2015,0,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2016,0,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2017,0,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2018,0,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2019,2,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2020,5,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2021,2,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2022,0,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2023,1,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2024,0,Zacatlán,21208 – Zacatlán
Zacatlán,21208,Puebla,2025,0,Zacatlán,21208 – Zacatlán
Zapotitlán,21209,Puebla,2015,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2016,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2017,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2018,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2019,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2020,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2021,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2022,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2023,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2024,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán,21209,Puebla,2025,0,Zapotitlán,21209 – Zapotitlán
Zapotitlán De Méndez,21210,Puebla,2015,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2016,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2017,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2018,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2019,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2020,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2021,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2022,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2023,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2024,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zapotitlán De Méndez,21210,Puebla,2025,0,Zapotitlán De Méndez,21210 – Zapotitlán De Méndez
Zaragoza,21211,Puebla,2015,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2016,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2017,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2018,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2019,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2020,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2021,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2022,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2023,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2024,0,Zaragoza,21211 – Zaragoza
Zaragoza,21211,Puebla,2025,0,Zaragoza,21211 – Zaragoza
Zautla,21212,Puebla,2015,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2016,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2017,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2018,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2019,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2020,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2021,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2022,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2023,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2024,0,Zautla,21212 – Zautla
Zautla,21212,Puebla,2025,0,Zautla,21212 – Zautla
Zihuateutla,21213,Puebla,2015,0,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2016,0,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2017,0,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2018,0,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2019,2,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2020,1,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2021,1,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2022,0,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2023,0,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2024,0,Zihuateutla,21213 – Zihuateutla
Zihuateutla,21213,Puebla,2025,0,Zihuateutla,21213 – Zihuateutla
Zinacatepec,21214,Puebla,2015,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2016,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2017,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2018,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2019,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2020,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2021,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2022,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2023,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2024,0,Zinacatepec,21214 – Zinacatepec
Zinacatepec,21214,Puebla,2025,0,Zinacatepec,21214 – Zinacatepec
Zongozotla,21215,Puebla,2015,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2016,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2017,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2018,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2019,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2020,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2021,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2022,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2023,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2024,0,Zongozotla,21215 – Zongozotla
Zongozotla,21215,Puebla,2025,0,Zongozotla,21215 – Zongozotla
Zoquiapan,21216,Puebla,2015,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2016,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2017,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2018,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2019,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2020,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2021,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2022,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2023,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2024,0,Zoquiapan,21216 – Zoquiapan
Zoquiapan,21216,Puebla,2025,0,Zoquiapan,21216 – Zoquiapan
Zoquitlán,21217,Puebla,2015,0,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2016,0,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2017,0,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2018,0,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2019,1,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2020,1,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2021,0,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2022,1,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2023,0,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2024,0,Zoquitlán,21217 – Zoquitlán
Zoquitlán,21217,Puebla,2025,0,Zoquitlán,21217 – Zoquitlán
